2024-06-12 11:47:17.294 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-06-12 11:47:17.333 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-06-12 11:47:17.342 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-06-12 11:47:17.461 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double acosh(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Boolean any(BOOLEAN predicate)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer ascii(STRING arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double asin(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double asinh(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double atan(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double atan2(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double atanh(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double avg(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - bit_and(arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer bit_length(STRING_OR_CLOB arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - bit_or(arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - bitand(arg0, arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - bitnot(arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - bitor(arg0, arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - bitxor(arg0, arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Boolean bool_and(BOOLEAN predicate)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Boolean bool_or(BOOLEAN predicate)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - cast(arg as Type)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double cbrt(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - ceiling(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Character char(INTEGER arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer character_length(STRING_OR_CLOB arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Character chr(INTEGER arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - coalesce(arg0[, arg1[, ...]])
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String collate(STRING string as COLLATION collation)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - (STRING string0[, STRING string1[, ...]])
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double corr(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double cos(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double cosh(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double cot(NUMERIC arg)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Long count([distinct ]{arg|*})
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double covar_pop(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double covar_samp(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double cume_dist([arg0[, ...]])
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Date current date
2024-06-12 11:47:26.744 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Time current time
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp current timestamp
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Date current_date
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Instant current_instant
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Time current_time
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp current_timestamp
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - date_trunc(STRING field, TEMPORAL datetime)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - dateadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - basicType@27(java.lang.Long,-5)|basicType@43(java.lang.Double,8) datediff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double degrees(NUMERIC arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Long dense_rank([arg0[, ...]])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Boolean every(BOOLEAN predicate)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double exp(NUMERIC arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - extract(TEMPORAL_UNIT field from TEMPORAL arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - first_valueANY value
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - floor(NUMERIC arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String format(TEMPORAL datetime as STRING pattern)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - greatest(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - ifnull(arg0, arg1)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String initcap(arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String insert(STRING string, INTEGER start, INTEGER length, STRING replacement)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Instant instant
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - lagANY value[, INTEGER offset[, ANY default]]
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - last_valueANY value
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - leadANY value[, INTEGER offset[, ANY default]]
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - least(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String left(STRING string, INTEGER length)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer length(STRING_OR_CLOB arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String listagg(STRING arg0, STRING arg1)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double ln(NUMERIC arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDate local date
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDateTime local datetime
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - LocalTime local time
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDate local_date
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDateTime local_datetime
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - LocalTime local_time
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Time localtime
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp localtimestamp
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer locate(STRING pattern, STRING string[, INTEGER start])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double log(NUMERIC arg0[, NUMERIC arg1])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double log10(NUMERIC arg)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String lower(STRING string)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String lpad(STRING string, INTEGER length[, STRING padding])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String ltrim(STRING string[, STRING characters])
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Date make_date(INTEGER arg0, INTEGER arg1, INTEGER arg2)
2024-06-12 11:47:26.745 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Time make_time(INTEGER arg0, INTEGER arg1, INTEGER arg2)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp make_timestamp(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp make_timestamptz(INTEGER arg0, INTEGER arg1, INTEGER arg2, INTEGER arg3, INTEGER arg4, INTEGER arg5[, INTEGER arg6])
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - max(COMPARABLE arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String md5(arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double median(NUMERIC arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - min(COMPARABLE arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer mod(INTEGER arg0, INTEGER arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - mode()
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - nth_valueANY value, INTEGER nth
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - nullif(arg0, arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer octet_length(STRING_OR_CLOB arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - OffsetDateTime offset datetime
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - OffsetDateTime offset_datetime
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String overlay(string placing replacement from start[ for length])
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String pad(STRING string with INTEGER length {leading|trailing}[ STRING character])
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double percent_rank([arg0[, ...]])
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - percentile_cont(NUMERIC arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - percentile_disc(NUMERIC arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double pi
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer position(STRING pattern in STRING string)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double power(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double radians(NUMERIC arg)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Long rank([arg0[, ...]])
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_avgx(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_avgy(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_count(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_intercept(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_r2(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_slope(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_sxx(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_sxy(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double regr_syy(NUMERIC arg0, NUMERIC arg1)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String repeat(STRING string, INTEGER times)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String replace(STRING string, STRING pattern, STRING replacement)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String right(STRING string, INTEGER length)
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - round(NUMERIC number[, INTEGER places])
2024-06-12 11:47:26.746 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Long row_number()
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String rpad(STRING string, INTEGER length[, STRING padding])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String rtrim(STRING string[, STRING characters])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Integer sign(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double sin(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double sinh(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String soundex(arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Object sql
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double sqrt(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev_pop(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev_samp(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String str(arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String substr(STRING string, INTEGER start[, INTEGER length])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String substring(STRING string{ from|,} INTEGER start[{ for|,} INTEGER length])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - sum(arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double tan(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double tanh(NUMERIC arg)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - timestampadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - basicType@27(java.lang.Long,-5)|basicType@43(java.lang.Double,8) timestampdiff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String to_char(ANY arg0[, STRING arg1, STRING arg2])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Date to_date(STRING arg0[, STRING arg1, STRING arg2])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double to_number(STRING arg0[, STRING arg1, STRING arg2])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp to_timestamp(STRING arg0[, STRING arg1, STRING arg2])
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String translate(STRING arg0, STRING arg1, STRING arg2)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String trim([[{leading|trailing|both} ][STRING arg0 ]from] STRING arg1)
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - trunc( ... )
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - truncate( ... )
2024-06-12 11:47:26.747 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - String upper(STRING string)
2024-06-12 11:47:26.748 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_pop(NUMERIC arg)
2024-06-12 11:47:26.748 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_samp(NUMERIC arg)
2024-06-12 11:47:26.748 [http-nio-8080-exec-9] DEBUG org.hibernate.HQL_FUNCTIONS - Double variance(NUMERIC arg)
2024-06-12 11:47:26.748 [http-nio-8080-exec-9] DEBUG org.hibernate.orm.query.plan.cache - Starting QueryInterpretationCache(2048)
2024-06-12 11:47:26.749 [http-nio-8080-exec-9] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2024-06-12 11:47:26.749 [http-nio-8080-exec-9] DEBUG org.hibernate.event.internal.EntityCopyObserverFactoryInitiator - Configured EntityCopyObserver strategy: disallow
2024-06-12 11:47:26.750 [http-nio-8080-exec-9] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `by.javaguru.je.jdbc.entity.Ticket#flight` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-06-12 11:47:26.750 [http-nio-8080-exec-9] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `by.javaguru.je.jdbc.entity.Ticket#flight` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-06-12 11:47:26.750 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [by.javaguru.je.jdbc.entity.Ticket] is safe
2024-06-12 11:47:26.750 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : by.javaguru.je.jdbc.entity.Ticket
2024-06-12 11:47:26.770 [http-nio-8080-exec-9] DEBUG org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [by.javaguru.je.jdbc.entity.Ticket]: private accessor [cost]
2024-06-12 11:47:26.770 [http-nio-8080-exec-9] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `by.javaguru.je.jdbc.entity.Ticket#flight` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-06-12 11:47:26.771 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [by.javaguru.je.jdbc.entity.Airport] is safe
2024-06-12 11:47:26.771 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : by.javaguru.je.jdbc.entity.Airport
2024-06-12 11:47:26.791 [http-nio-8080-exec-9] DEBUG org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [by.javaguru.je.jdbc.entity.Airport]: private accessor [city]
2024-06-12 11:47:26.792 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [by.javaguru.je.jdbc.entity.User] is safe
2024-06-12 11:47:26.792 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : by.javaguru.je.jdbc.entity.User
2024-06-12 11:47:26.823 [http-nio-8080-exec-9] DEBUG org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [by.javaguru.je.jdbc.entity.User]: private accessor [birthDay]
2024-06-12 11:47:26.827 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [by.javaguru.je.jdbc.entity.Aircraft] is safe
2024-06-12 11:47:26.827 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : by.javaguru.je.jdbc.entity.Aircraft
2024-06-12 11:47:26.887 [http-nio-8080-exec-9] DEBUG org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [by.javaguru.je.jdbc.entity.Aircraft]: private accessor [flights]
2024-06-12 11:47:26.888 [http-nio-8080-exec-9] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `by.javaguru.je.jdbc.entity.Seat#aircraft` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-06-12 11:47:26.894 [http-nio-8080-exec-9] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `by.javaguru.je.jdbc.entity.Seat#aircraft` was mapped with LAZY + NO_PROXY but the class was not enhanced
2024-06-12 11:47:26.894 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [by.javaguru.je.jdbc.entity.Seat] is safe
2024-06-12 11:47:26.894 [http-nio-8080-exec-9] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : by.javaguru.je.jdbc.entity.Seat
2024-06-12 11:47:26.930 [http-nio-8080-exec-9] DEBUG org.hibernate.bytecode.internal.bytebuddy.BytecodeProviderImpl - HHH000513: Unable to create the ReflectionOptimizer for [by.javaguru.je.jdbc.entity.Seat]: private accessor [aircraft]
